acft_type;acft_cat;in_block_hour;off_block_hour;total_time;turnaround _type;turnaround_qualifier;tow_type
B738;C;6;8;89;DI;JJ;1
E190;C;6;8;99;DD;SJ;1
B737;C;6;7;62;DD;JJ;1
A320;C;6;8;124;DD;JJ;1
A321;C;6;8;101;DD;JJ;1
B738;C;7;8;68;DD;JJ;1
AT72;C;7;8;63;DD;JJ;1
A320;C;7;8;77;DD;JJ;1
A320;C;7;9;130;DD;JJ;1
A320;C;7;8;75;DD;JJ;1
A319;C;7;9;125;DD;JJ;1
AT72;C;7;7;30;DD;JJ;1
B76W;D;7;9;112;II;JJ;1
A320;C;7;9;105;DI;JJ;1
B737;C;7;8;83;DD;JJ;2
B738;C;7;9;113;DD;GJ;1
A320;C;7;8;57;DD;JJ;1
A320;C;7;9;106;II;JJ;1
B738;C;7;8;63;DD;JJ;1
A321;C;7;9;133;DD;JJ;1
B738;C;7;8;55;DD;JJ;1
B764;D;7;21;824;II;JJ;3
E190;C;8;8;44;DD;JJ;1
A320;C;8;9;79;ID;JJ;1
B76W;D;8;9;64;II;FF;1
A332;E;8;22;845;II;JJ;3
B737;C;8;9;80;DD;JJ;1
B738;C;8;9;67;DD;JJ;1
E190;C;8;9;40;DD;JJ;1
A320;C;8;9;73;DD;JJ;1
B76W;D;8;20;739;II;JJ;3
B764;D;8;21;746;II;JJ;3
B738;C;8;9;69;DD;JJ;1
B737;C;8;9;53;DD;JJ;1
B737;C;8;9;54;DD;JJ;1
A320;C;8;9;38;DD;JJ;1
B738;C;9;10;79;DI;JJ;1
A321;C;9;10;107;DD;JJ;1
E190;C;9;9;49;DD;JJ;1
B77W;E;9;21;761;II;JJ;3
B738;C;9;11;135;DI;JJ;1
B737;C;9;11;152;DI;JG;2
A320;C;9;10;52;DD;JJ;1
E190;C;9;10;59;DD;JJ;1
B788;E;9;21;715;II;JJ;3
B738;C;9;10;64;ID;JJ;1
B738;C;9;12;171;DI;JJ;1
B738;C;9;10;63;DD;JJ;1
B738;C;9;10;51;DD;JJ;1
B738;C;9;11;88;II;JJ;1
A320;C;9;10;63;DD;YS;1
A321;C;9;10;67;DD;JJ;1
B738;C;9;10;66;DI;JJ;1
B738;C;9;10;54;DD;JG;1
E190;C;9;10;42;DD;JJ;1
B738;C;9;10;62;DD;JJ;1
B738;C;9;10;60;DD;JJ;1
A321;C;9;11;64;DD;JJ;1
A320;C;10;11;107;II;JJ;1
A321;C;10;11;70;DD;JJ;1
B738;C;10;11;86;DD;JJ;1
B737;C;10;10;39;DD;JJ;1
B77W;E;10;20;612;II;JJ;3
A320;C;10;11;60;II;JJ;1
A320;C;10;11;58;DD;JJ;1
A320;C;10;11;74;DD;JJ;1
AT72;C;10;10;31;DD;JJ;1
B772;E;10;22;728;II;JJ;3
E190;C;10;11;42;DD;JJ;1
A320;C;10;11;50;DD;JJ;1
A321;C;10;11;71;DD;JJ;1
AT72;C;10;10;27;DD;JJ;1
B738;C;10;15;309;DD;JJ;2
E190;C;10;11;42;DD;JJ;1
B738;C;10;12;83;DD;JG;1
A332;E;10;12;132;II;JJ;1
B738;C;10;11;54;DI;JJ;1
A321;C;10;12;91;DD;JJ;1
A320;C;11;12;101;II;JJ;1
A320;C;11;12;115;DD;JJ;1
B738;C;11;12;68;DD;JJ;1
E190;C;11;8;1294;DD;JJ;1
B738;C;11;12;54;DD;JJ;1
B738;C;11;13;108;II;JJ;1
B738;C;11;12;72;DD;JJ;1
E190;C;11;14;167;DD;JJ;1
A320;C;11;12;46;DD;JJ;1
B738;C;11;15;262;DD;GJ;1
A320;C;11;12;54;DD;JJ;1
A320;C;11;12;46;DD;JJ;1
A321;C;11;13;80;DD;JJ;1
B737;C;11;13;137;DD;JJ;1
A320;C;11;13;111;DD;JJ;1
AT72;C;11;12;34;DD;JJ;1
A320;C;11;13;80;DD;JJ;1
A320;C;11;14;144;DD;GJ;1
A320;C;11;14;182;DD;JJ;1
AT72;C;12;12;28;DD;JJ;1
B738;C;12;14;132;DD;JJ;1
B788;E;12;16;264;II;JJ;1
B738;C;12;13;56;DD;JJ;1
A320;C;12;13;64;DD;JJ;1
A319;C;12;15;187;DD;SJ;1
A320;C;12;14;118;DD;JJ;1
A321;C;12;13;54;DD;JJ;1
A320;C;12;13;47;DD;SJ;1
B737;C;12;13;49;DD;JJ;1
A320;C;12;13;40;DD;JJ;1
B738;C;12;16;214;DD;JJ;1
B722;C;12;13;79;DD;AA;1
A320;C;12;16;220;DD;JJ;1
B738;C;12;14;87;DD;JG;1
B77W;E;12;16;195;II;JJ;1
A320;C;12;15;131;DD;JJ;1
B738;C;12;16;211;DD;JG;1
A320;C;13;22;564;DI;JJ;2
E190;C;13;15;157;DD;JJ;1
F100;C;13;14;82;DD;JJ;1
B738;C;13;16;218;DD;JJ;1
A320;C;13;16;212;DD;JJ;1
A320;C;13;15;131;DD;JJ;1
B738;C;13;15;112;DD;GJ;1
A320;C;13;17;245;II;JJ;2
B738;C;13;15;96;DD;JG;1
A320;C;13;16;172;DD;JJ;1
A321;C;13;15;100;DD;JG;1
A320;C;13;17;248;DD;JJ;1
B737;C;13;17;256;DD;JJ;1
E190;C;13;16;166;DD;JJ;1
A320;C;13;14;61;DD;JJ;1
B738;C;13;15;114;DD;JJ;1
A320;C;14;17;217;DD;JJ;1
A318;C;14;15;65;DD;JJ;1
E190;C;14;15;94;DD;JJ;1
A321;C;14;18;284;DD;JJ;1
A321;C;14;16;109;DD;GJ;1
B737;C;14;15;56;DD;JG;1
A320;C;14;20;366;II;JJ;2
A320;C;14;16;92;DD;JJ;1
B738;C;14;16;127;II;JJ;1
B733;C;14;15;56;II;JJ;1
E190;C;14;16;125;DD;JJ;1
A321;C;14;9;1107;DD;JJ;2
B738;C;14;16;69;DD;JG;1
B788;E;15;2;676;II;JJ;3
A320;C;15;15;40;DD;JJ;1
AT72;C;15;16;76;DD;FF;1
B738;C;15;17;126;DD;JG;1
A319;C;15;19;261;DD;JJ;1
B76W;D;15;19;260;II;JJ;3
A321;C;15;17;118;DD;JJ;1
B737;C;15;16;57;DD;JJ;1
A321;C;15;16;60;DD;JJ;1
B77W;E;15;17;123;II;JJ;1
B737;C;15;17;94;DD;JJ;1
A320;C;15;16;55;DD;JJ;1
B738;C;15;17;70;DD;SJ;1
B77L;E;15;17;111;II;JJ;1
B738;C;16;18;161;DD;JG;1
B773;E;16;23;472;II;JJ;3
A320;C;16;17;64;DD;JJ;1
B738;C;16;17;68;DD;JJ;1
A320;C;16;16;37;DD;JJ;1
B738;C;16;20;279;II;JJ;1
A320;C;16;17;84;DI;JJ;1
A321;C;16;20;219;DD;JJ;1
A332;E;16;17;92;II;JJ;1
B77W;E;16;22;335;II;JJ;3
A320;C;16;19;198;DD;JJ;1
B77W;E;16;18;98;II;JJ;1
B737;C;16;18;90;DD;JJ;1
AT72;C;16;20;228;DD;JJ;1
AT72;C;17;17;33;DD;JJ;1
B772;E;17;19;118;II;JJ;1
B77W;E;17;19;122;II;JJ;1
A320;C;17;17;42;DD;JJ;1
A332;E;17;19;112;II;JJ;1
A321;C;17;19;120;DD;JJ;1
E190;C;17;20;203;DD;JJ;1
B738;C;17;18;59;II;JJ;1
B738;C;17;20;195;DI;JJ;1
E190;C;17;18;74;DD;JJ;1
A346;E;17;22;317;II;JJ;2
B738;C;17;18;73;ID;JG;1
B772;E;17;20;143;II;JJ;1
A319;C;17;19;82;II;JJ;1
B738;C;17;7;801;ID;JJ;1
A321;C;17;21;232;DD;JJ;2
A320;C;17;18;59;II;JJ;1
B738;C;18;19;85;DD;JJ;1
A320;C;18;18;44;DD;JJ;1
E190;C;18;6;711;DD;JS;1
A321;C;18;10;985;DD;JJ;2
B738;C;18;19;51;ID;JJ;1
A321;C;18;19;86;DD;JJ;1
A320;C;18;19;70;DD;JJ;1
A321;C;18;11;996;DD;JJ;2
A321;C;18;23;286;DD;JJ;1
A320;C;18;19;64;DD;JJ;1
A320;C;18;21;182;DD;JG;1
B738;C;18;20;70;DD;JJ;1
B738;C;18;20;107;DD;JJ;1
B738;C;19;21;125;DD;JG;1
B738;C;19;23;245;DD;JJ;1
B77W;E;19;22;234;II;JJ;1
A320;C;19;19;52;DD;JJ;1
A320;C;19;21;143;II;JJ;1
B738;C;19;20;67;DD;JJ;1
B77W;E;19;21;127;II;JJ;1
B738;C;19;1;350;II;JJ;2
B737;C;19;21;116;ID;GJ;1
B737;C;19;20;41;DD;JJ;1
A321;C;19;8;773;DD;JJ;1
A332;E;19;23;223;II;JJ;2
A320;C;19;23;212;DD;JJ;1
A321;C;19;7;722;DD;JJ;2
A320;C;19;23;202;DD;JJ;1
B77W;E;19;23;211;II;JJ;2
A320;C;19;22;135;II;JJ;1
B76W;D;19;21;1558;II;JJ;3
A320;C;19;23;206;ID;JJ;1
E190;C;20;11;919;DD;JJ;1
B738;C;20;21;97;DD;JJ;1
B76W;D;20;0;246;II;JJ;1
E190;C;20;21;55;DD;JJ;1
A320;C;20;21;44;DD;JJ;1
B738;C;20;0;265;DD;JJ;1
B77W;E;20;23;189;II;JJ;1
AT72;C;20;20;33;DD;JJ;1
B738;C;20;20;30;DD;SJ;1
A321;C;20;8;752;DD;JJ;1
A320;C;20;10;859;DD;JJ;1
B737;C;20;22;97;DD;JJ;1
B738;C;20;1;316;II;JJ;1
B737;C;20;21;73;DD;JJ;1
A320;C;20;22;113;DD;JJ;1
A320;C;20;22;96;DD;JJ;1
A320;C;20;22;128;DD;JJ;1
B738;C;20;22;80;DI;SJ;1
A321;C;20;22;80;DD;JJ;1
A321;C;20;2;362;DD;JJ;1
A320;C;20;14;1061;II;JJ;3
A320;C;20;21;47;DD;JJ;1
A320;C;20;9;746;DD;JJ;2
B737;C;21;6;559;DD;JJ;1
B738;C;21;7;647;DD;JJ;2
A320;C;21;22;42;DD;JJ;1
B76W;D;21;9;733;DD;JJ;1
E190;C;21;12;935;DD;JJ;1
B738;C;21;11;869;DD;JG;2
A321;C;21;7;581;DD;JJ;1
AT72;C;21;7;609;DD;JJ;1
A320;C;21;5;456;II;JJ;2
A320;C;21;22;48;DD;JJ;1
B737;C;22;8;620;DD;JJ;2
B737;C;22;0;143;DD;JJ;1
A320;C;22;7;551;DD;JJ;1
A319;C;22;23;95;DD;JJ;1
B738;C;22;23;58;DD;JJ;1
AT72;C;22;22;20;DD;JJ;1
A320;C;22;8;586;DD;JJ;1
B738;C;22;23;54;DD;JJ;1
B738;C;22;5;393;DD;JG;1
A321;C;22;6;471;DD;JJ;1
A320;C;22;9;619;II;JJ;3
B738;C;22;8;571;DD;JJ;1
B738;C;23;8;547;DD;SJ;1
A320;C;23;2;230;DD;JJ;1
A320;C;23;7;480;DD;JJ;1
A320;C;23;6;459;DD;JJ;1
A332;E;23;1;126;II;JJ;1
A320;C;23;7;501;DD;JJ;1
B738;C;23;6;434;DD;JJ;1
A320;C;0;6;366;DD;JJ;1
B738;C;0;7;440;ID;JJ;2
B738;C;0;5;280;II;JJ;1
B77W;E;0;2;122;II;JJ;1
A318;C;1;5;245;DD;JJ;1
A320;C;1;7;399;II;JJ;1
B77L;E;1;2;86;II;JJ;1
A321;C;1;2;76;DD;JJ;1
A321;C;2;8;331;DD;JJ;1
A320;C;3;8;251;II;JJ;1
B77W;E;4;7;195;II;JJ;1
A332;E;4;5;63;II;JJ;1
A320;C;4;8;238;DI;JJ;2
B748;F;4;18;807;II;JJ;3
A332;E;4;8;224;II;JJ;2
B738;C;4;5;72;DD;JJ;1
A332;E;4;14;563;II;JJ;3
A320;C;4;7;146;II;JJ;1
B77W;E;4;10;357;II;JJ;1
B76W;D;4;8;191;II;JJ;1
B738;C;5;10;327;II;JJ;1
B77W;E;5;22;1048;II;JJ;2
B772;E;5;14;588;II;JJ;3
B77W;E;5;0;1155;II;JJ;3
B738;C;5;6;51;DD;JG;1
B744;E;5;16;655;II;JJ;3
B738;C;5;9;256;DD;JJ;1
B76W;D;5;14;559;II;JJ;3
A332;E;5;11;357;II;JJ;2
B77W;E;5;15;608;II;JJ;3
A343;E;5;18;787;II;JJ;3
B738;C;5;8;147;DD;JJ;1
A320;C;5;8;178;DD;JJ;1
A332;E;6;22;994;II;JJ;3
B738;C;6;7;78;DD;JJ;1
B76W;D;6;10;255;II;JJ;1
A321;C;6;8;116;DD;JJ;1
A320;C;6;9;165;DD;JJ;1
A321;C;6;8;122;DD;JJ;1
A346;E;6;15;517;II;JJ;3
B738;C;6;12;341;II;JJ;3
B737;C;6;8;138;DD;JG;1
A320;C;6;8;114;DD;JJ;1
B738;C;6;9;126;DD;JJ;1
A320;C;6;13;411;DD;JJ;2
AT72;C;7;8;60;DD;JJ;1
B738;C;7;8;76;DI;JJ;1
B738;C;7;9;155;DD;JG;1
A320;C;7;7;52;DD;JJ;1
A320;C;7;8;64;DD;JJ;1
A319;C;7;12;309;DD;JJ;1
B738;C;7;11;232;II;JJ;2
A320;C;7;8;45;DD;JJ;1
A321;C;7;9;136;DD;JJ;1
A320;C;7;8;43;DD;JJ;1
E190;C;7;8;55;DD;JJ;1
B737;C;8;9;80;DD;JJ;1
A332;E;8;11;198;II;JJ;2
B76W;D;8;0;964;II;JJ;3
A320;C;8;17;557;II;JJ;2
B764;D;8;21;803;II;JJ;3
A320;C;8;9;63;DD;JJ;1
B738;C;8;9;53;DD;JJ;1
B738;C;8;9;65;DD;JJ;1
B76W;D;8;21;749;II;JJ;3
B737;C;8;10;93;DD;JJ;1
B77W;E;8;11;143;II;JJ;1
B738;C;8;9;64;DD;JG;1
A321;C;9;10;108;DD;JJ;1
A320;C;9;10;75;DD;JJ;1
B737;C;9;9;47;DD;JJ;1
B738;C;9;10;70;ID;JJ;1
E190;C;9;10;46;DD;JJ;1
B738;C;9;10;61;DI;JJ;1
B738;C;9;10;55;DD;SJ;1
B738;C;9;10;71;DD;JJ;1
E190;C;9;10;50;DD;JJ;1
A321;C;9;12;172;DD;JJ;1
A320;C;9;11;100;II;JJ;1
B764;D;9;21;701;II;JJ;3
B737;C;9;10;59;DD;JJ;1
B738;C;9;11;94;DD;JG;1
B737;C;9;11;108;DD;JG;1
A320;C;9;11;126;DD;JJ;1
B738;C;9;11;84;DI;JJ;1
B738;C;9;11;80;DD;JJ;1
A321;C;10;11;62;DD;JJ;1
B738;C;10;10;48;DD;JJ;1
B738;C;10;10;43;ID;JJ;1
A320;C;10;12;120;DD;JJ;1
A321;C;10;12;114;DD;JJ;1
A320;C;10;11;69;II;JJ;1
B738;C;10;11;55;DI;SJ;1
A320;C;10;11;46;DD;JJ;1
E190;C;10;11;35;DD;JJ;1
AT72;C;10;11;37;DD;JJ;1
A320;C;10;11;45;DD;JJ;1
B763;D;10;20;581;II;JJ;3
B738;C;10;12;76;DD;JJ;1
B737;C;10;12;108;DD;JJ;1
A320;C;10;12;119;DD;JJ;1
E190;C;10;11;42;DD;JJ;1
B772;E;10;23;733;II;JJ;3
A320;C;11;12;61;DD;JJ;1
A321;C;11;13;133;DD;JJ;1
A320;C;11;12;88;II;JJ;1
B737;C;11;11;37;DD;JJ;1
E190;C;11;12;56;DD;JJ;1
B738;C;11;12;59;II;JJ;1
A321;C;11;15;246;DD;JJ;1
A318;C;11;12;56;DD;JJ;1
E190;C;11;13;109;DD;JJ;1
A320;C;11;14;175;DD;JJ;1
E190;C;11;14;182;DD;JJ;1
B738;C;11;12;48;DD;JJ;1
B788;E;11;16;280;II;JJ;1
AT72;C;11;12;36;DD;JJ;1
AT72;C;11;12;41;DD;JJ;1
A321;C;11;13;109;DD;JJ;1
A320;C;11;13;70;DD;JJ;1
B738;C;11;12;55;DI;JJ;1
B738;C;12;14;125;DD;JJ;1
A320;C;12;12;49;DD;JJ;1
A320;C;12;13;61;DD;JJ;1
B737;C;12;13;58;DD;GJ;1
A321;C;12;15;200;DD;JJ;1
B738;C;12;13;60;DD;JJ;1
AT72;C;12;14;108;DD;JJ;1
E190;C;12;13;81;DD;JJ;1
B737;C;12;13;72;DD;JJ;1
B737;C;12;13;40;DD;JJ;1
B737;C;12;13;54;DD;JJ;1
A320;C;12;13;38;DD;JJ;1
B738;C;12;14;78;DD;JJ;1
A320;C;12;15;158;DD;JJ;1
A321;C;12;17;287;DD;JJ;1
A320;C;12;15;149;DD;JJ;1
A320;C;12;14;110;DD;JJ;1
B738;C;13;15;178;DD;JJ;1
F100;C;13;19;401;DD;JJ;1
B738;C;13;14;53;DD;JJ;1
B738;C;13;13;36;DD;JJ;1
A321;C;13;16;163;DD;JJ;1
A320;C;13;15;151;DD;JJ;1
A320;C;13;17;227;II;JJ;2
A320;C;13;15;125;DD;JJ;1
A320;C;13;14;79;DD;JJ;1
B737;C;13;15;77;DD;JJ;1
B737;C;13;14;67;DD;JJ;1
B738;C;13;15;129;DD;GJ;1
A320;C;13;16;144;ID;JJ;1
E190;C;13;14;42;DD;JJ;1
A321;C;13;16;168;DD;JJ;1
B738;C;13;14;48;DD;JJ;1
B738;C;14;15;66;DD;SJ;1
B733;C;14;15;85;II;JJ;1
AT72;C;14;14;28;DD;JJ;1
E190;C;14;14;40;DD;JJ;1
A318;C;14;15;70;DD;JJ;1
A320;C;14;16;113;DD;JJ;1
B738;C;14;15;64;ID;JG;1
A320;C;14;15;72;DD;JJ;1
B738;C;14;15;60;DD;JJ;1
B738;C;14;16;85;DD;JJ;1
E190;C;14;15;49;DD;JJ;1
A320;C;14;16;105;DD;JJ;1
B738;C;14;16;70;DD;JJ;1
A319;C;14;16;76;DD;JJ;1
B76W;D;14;19;279;II;JJ;3
B738;C;15;17;135;DD;JJ;1
A320;C;15;18;190;II;JJ;2
A320;C;15;16;54;DD;JJ;1
A332;E;15;18;198;II;JJ;1
B737;C;15;16;61;DD;JJ;1
B738;C;15;17;116;DD;SJ;1
B738;C;15;16;44;DD;JJ;1
A320;C;15;7;970;DD;YS;2
A321;C;15;18;153;DD;JJ;1
E190;C;15;16;32;DD;JJ;1
B738;C;15;18;144;DD;JJ;1
B738;C;15;16;41;DD;JJ;1
A320;C;15;17;84;DD;JJ;1
A320;C;15;16;50;DD;JY;1
B738;C;16;18;137;DI;JJ;1
B737;C;16;17;69;DD;JG;1
B738;C;16;19;187;DD;SG;1
A320;C;16;16;34;DD;JJ;1
B738;C;16;18;154;DD;JJ;1
A318;C;16;17;81;DD;JJ;1
B77W;E;16;21;344;II;JJ;3
A320;C;16;17;62;DD;JS;1
B738;C;16;17;57;ID;JJ;1
E190;C;16;17;92;DD;JJ;1
B77L;E;16;17;69;II;JJ;1
A332;E;16;18;94;II;JJ;1
A320;C;16;17;45;DD;JJ;1
A320;C;16;17;55;DD;JJ;1
B77W;E;16;18;118;II;JJ;1
A320;C;16;17;53;DD;JJ;1
B772;E;16;19;186;II;JJ;1
B77W;E;16;0;430;II;JJ;3
B77W;E;16;19;135;II;JJ;1
B737;C;17;17;56;DD;JJ;1
A320;C;17;17;43;DD;JJ;1
A320;C;17;17;44;DD;JJ;1
B738;C;17;18;59;DD;JJ;1
B772;E;17;19;129;II;JJ;1
B738;C;17;19;121;ID;JJ;1
B737;C;17;18;47;DD;JJ;1
AT72;C;17;17;39;DD;JJ;1
E190;C;17;18;56;II;JJ;1
A321;C;17;18;67;DD;JJ;1
E190;C;17;18;84;DD;JJ;1
A320;C;17;19;97;II;JJ;1
B738;C;17;19;89;DD;JJ;1
E190;C;17;18;52;DD;GJ;1
B738;C;17;18;71;ID;JJ;1
A320;C;17;20;150;II;JJ;1
B737;C;17;19;111;DD;JJ;1
A321;C;17;19;68;DD;JJ;1
B738;C;17;19;99;ID;JJ;1
B738;C;17;19;94;ID;JJ;1
A346;E;17;22;293;II;JJ;3
E190;C;18;18;47;DD;JJ;1
A320;C;18;19;67;II;JJ;1
AT72;C;18;18;30;DD;SJ;1
A321;C;18;19;106;DD;JJ;1
B738;C;18;20;130;DD;JJ;1
E190;C;18;19;35;DD;JJ;1
A321;C;18;20;108;DD;JJ;1
B738;C;18;20;141;DI;JJ;1
E190;C;18;19;42;DD;JJ;1
B738;C;18;21;154;ID;JJ;1
A320;C;18;21;172;II;JJ;1
B737;C;18;19;59;II;JJ;1
A321;C;18;20;82;DD;JJ;1
A321;C;18;19;62;DD;JJ;1
A320;C;18;19;51;DD;JJ;1
B738;C;18;20;97;DD;JJ;1
B738;C;18;20;98;DD;JJ;1
B738;C;18;20;66;DD;JJ;1
A320;C;18;20;68;DD;JJ;1
B738;C;19;20;77;DD;JJ;1
B737;C;19;19;57;DD;JJ;1
A319;C;19;20;82;DD;JJ;2
A320;C;19;20;54;DD;JJ;1
B738;C;19;20;51;DD;JJ;1
A320;C;19;23;251;DD;JJ;1
B77W;E;19;23;258;II;JJ;1
A320;C;19;20;72;DD;JJ;1
B737;C;19;21;163;DD;JJ;1
B77W;E;19;23;272;II;JJ;2
A320;C;19;19;2;DD;JJ;1
B737;C;19;20;70;DD;JJ;1
B738;C;19;1;352;II;JJ;2
E190;C;19;20;49;DD;JJ;1
A320;C;19;20;73;DD;JJ;1
B738;C;19;22;149;DD;JG;1
A332;E;19;23;236;II;JJ;2
A321;C;19;23;233;DD;JJ;1
B76W;D;19;23;237;II;JJ;1
A320;C;19;23;208;DD;JJ;1
AT72;C;19;20;34;DD;JJ;1
B738;C;19;21;64;DI;JJ;1
A320;C;20;22;151;DD;JJ;1
B737;C;20;21;69;DD;JJ;1
B738;C;20;21;79;DD;JJ;1
AT72;C;20;20;40;DD;JJ;1
A320;C;20;22;137;II;JJ;1
E190;C;20;20;35;DD;JJ;1
B77W;E;20;23;182;II;JJ;1
A320;C;20;6;623;DD;YJ;1
B738;C;20;21;65;DD;JZ;1
A320;C;20;21;83;ID;JX;1
A321;C;20;22;102;DD;JJ;1
E190;C;20;21;32;DD;JJ;1
B738;C;20;1;317;II;JJ;1
E190;C;20;21;35;DD;JJ;1
B76W;D;20;8;688;II;JJ;1
A320;C;20;22;94;DI;JJ;1
B738;C;20;22;112;DD;JJ;1
B737;C;20;21;48;DD;JJ;1
A321;C;20;22;119;DD;JJ;1
A320;C;20;22;71;DD;JJ;1
A321;C;21;7;628;DD;JJ;1
B738;C;21;23;167;DD;YJ;1
A320;C;21;23;151;DD;JJ;1
A332;E;21;23;123;II;JJ;1
A320;C;21;5;491;II;JJ;2
B76W;D;21;0;173;DI;JJ;1
A320;C;21;22;79;DD;JJ;1
A321;C;21;22;61;DD;JJ;1
A320;C;21;22;57;DD;JG;1
A320;C;21;22;41;DD;JJ;1
A320;C;21;22;58;DD;JJ;1
B738;C;21;22;43;DI;JJ;1
B738;C;21;22;76;DD;JJ;1
AT72;C;21;22;51;DD;JJ;1
A321;C;21;22;63;DD;JJ;1
A321;C;21;23;95;DD;JJ;1
E190;C;21;23;80;DD;JJ;1
A320;C;21;22;36;DD;SJ;1
E190;C;22;23;100;DD;JJ;1
A320;C;22;22;39;DD;JJ;1
B738;C;22;23;94;DD;JJ;1
A320;C;22;23;77;DD;JY;1
A320;C;22;23;57;DD;JJ;1
A320;C;22;16;2557;ID;JJ;3
A320;C;22;3;331;II;JJ;2
A321;C;22;8;580;DD;JJ;1
B737;C;22;6;457;II;JJ;3
B737;C;22;23;39;DD;JJ;1
B738;C;22;23;58;DD;JJ;1
AT72;C;22;23;30;DD;ZJ;1
A318;C;23;5;363;DD;JJ;1
AT72;C;23;8;582;DD;JJ;1
B738;C;23;23;46;DD;ZJ;1
E190;C;23;0;61;DD;JJ;1
E190;C;23;7;489;DD;JJ;1
E190;C;23;6;414;DD;JJ;1
A321;C;23;0;55;DD;JJ;1
AT72;C;23;23;36;DD;JJ;1
B738;C;23;6;436;DD;JJ;1
A320;C;23;6;454;DD;JJ;1
B738;C;23;0;79;DD;JJ;1
A321;C;23;8;561;DD;JJ;1
B738;C;23;6;393;DD;JS;2
B738;C;23;0;50;DD;JJ;1
B738;C;23;6;403;DD;JJ;1
B737;C;23;0;50;DD;JJ;1
A320;C;23;2;188;DD;JJ;1
A319;C;23;1;95;II;JJ;1
B737;C;23;6;368;DD;JJ;1
A320;C;23;6;381;DD;JS;2
A320;C;23;6;395;DD;JJ;1
A321;C;23;6;413;DD;JJ;1
B738;C;23;9;566;DD;JJ;1
A320;C;23;7;424;DD;YS;2
A320;C;0;6;379;DD;JJ;2
A320;C;0;7;451;II;JJ;1
B738;C;0;3;195;II;JJ;1
E190;C;0;7;379;DD;JJ;1
A319;C;0;1;58;DD;JJ;1
B738;C;0;5;297;ID;JJ;2
A320;C;0;8;427;II;JJ;3
B737;C;1;9;505;DD;JJ;2
A320;C;1;5;276;DD;YJ;1
B77L;E;1;3;127;II;JJ;1
B77W;E;1;3;96;II;JJ;1
A321;C;1;3;80;DD;JJ;1
A318;C;1;6;261;DD;JJ;1
E190;C;2;6;235;DD;JJ;1
B738;C;3;5;137;II;JJ;1
A321;C;3;6;225;DD;JJ;1
B77W;E;4;7;210;II;JJ;1
B748;F;4;18;843;II;JJ;3
A332;E;4;5;70;II;JJ;1
B76W;D;4;10;369;II;JJ;2
B738;C;4;8;208;DD;JJ;1
B738;C;4;6;78;ID;JJ;1
A320;C;4;7;160;II;JJ;1
B77W;E;4;23;1092;II;JJ;3
B738;C;5;6;95;DD;JJ;1
B76W;D;5;14;588;II;JJ;3
B744;E;5;16;662;II;JJ;3
B77W;E;5;23;1105;II;JJ;3
B738;C;5;8;175;DI;JJ;1
B77W;E;5;23;1083;II;JJ;3
A346;E;5;16;681;II;JJ;3
A343;E;5;15;620;II;JJ;3
B738;C;5;7;87;DD;JJ;1
E190;C;5;6;56;DD;JJ;1
A332;E;5;8;181;II;JJ;1
A321;C;5;8;173;DD;JJ;1
B738;C;5;7;102;ID;JJ;1
A332;E;5;8;170;II;JJ;1
B738;C;5;6;76;DD;JJ;1
B772;E;5;16;640;II;JJ;3
A346;E;5;15;574;II;JJ;2
E190;C;5;6;64;DD;JJ;1
B77W;E;5;15;587;II;JJ;3
A320;C;5;8;182;DD;JJ;1
B738;C;6;8;131;DD;JJ;1
A321;C;6;8;149;DD;JJ;1
B77W;E;6;10;279;II;JJ;2
A321;C;6;8;149;DD;JJ;1
B738;C;6;7;48;DD;JJ;1
A321;C;6;8;135;DD;JJ;1
A321;C;6;7;81;DD;JJ;1
A343;E;6;18;727;II;JJ;3
A320;C;6;12;358;DD;JJ;1
B76W;D;6;0;1054;II;JJ;3
B738;C;6;7;81;DD;JJ;1
A320;C;6;8;102;DD;JJ;1
A332;E;6;23;1022;II;JJ;3
B738;C;6;7;77;DD;JJ;1
B737;C;6;8;127;DD;JJ;1
A320;C;6;7;63;DD;JJ;1
B738;C;6;12;334;II;JJ;3
B76W;D;6;8;105;ID;JJ;1
A320;C;6;9;153;DD;JJ;1
A320;C;6;8;93;DD;JJ;1
B737;C;6;7;61;DD;JJ;1
A321;C;6;9;167;DD;JJ;1
A320;C;6;8;122;DD;JJ;1
A320;C;7;8;83;DD;JJ;1
AT72;C;7;7;40;DD;JJ;1
A320;C;7;9;142;II;JJ;1
B738;C;7;8;91;DD;JS;1
A320;C;7;9;135;DD;JJ;1
A319;C;7;8;84;DD;JJ;1
AT72;C;7;8;43;DD;JJ;1
B738;C;7;8;55;DD;GJ;1
A332;E;7;14;435;II;JJ;2
A320;C;7;8;44;DD;JJ;1
A321;C;7;8;41;DD;JJ;1
B738;C;7;8;44;DD;JJ;1
E190;C;7;8;57;DD;JJ;1
E190;C;8;8;42;DD;JJ;1
E190;C;8;8;43;DD;JJ;1
A320;C;8;9;68;II;JJ;1
A320;C;8;9;44;DD;JJ;1
B76W;D;8;20;757;II;JJ;3
B738;C;8;9;67;DD;JJ;1
B738;C;8;9;80;DD;JJ;1
A332;E;8;12;229;ID;JS;2
B764;D;8;21;761;II;JJ;3
A320;C;8;9;59;DD;JJ;1
B737;C;8;10;118;DD;JJ;1
